id,title,year,ratings,votes,length,genres,formatted_title,formatted_length
tt1343755,Rabbit Without Ears 2 (2009),2009,5.8,1833,124 mins.,Comedy|Romance,Rabbit Without Ears 2,124
tt0138467,Girl (1998),1998,5.3,1832,99 mins.,Comedy|Drama|Music|Romance,Girl,99
tt0145529,Tangents (1994),1994,2.0,1832,89 mins.,Sci-Fi,Tangents,89
tt0066763,Anand (1971),1971,8.3,1830,122 mins.,Drama,Anand,122
tt0067483,Nicholas and Alexandra (1971),1971,7.1,1829,183 mins.,Biography|Drama|History|War,Nicholas and Alexandra,183
tt0062708,Bandolero! (1968),1968,6.3,1828,106 mins.,Romance|Western,Bandolero!,106
tt0052832,The Fugitive Kind (1960),1960,7.1,1827,119 mins.,Drama|Romance,The Fugitive Kind,119
tt0098308,She's Out of Control (1989),1989,4.9,1827,90 mins.,Comedy,She's Out of Control,90
tt0060794,"Kill Baby, Kill (1966)",1966,7.1,1826,85 mins.,Horror|Mystery,"Kill Baby, Kill",85
tt0201290,The Underground Comedy Movie (1999),1999,2.4,1825,88 mins.,Comedy,The Underground Comedy Movie,88
tt0069005,Night of the Lepus (1972),1972,3.8,1825,88 mins.,Horror|Sci-Fi|Thriller,Night of the Lepus,88
tt0118925,"Dancer, Texas Pop. 81 (1998)",1998,6.6,1824,97 mins.,Comedy|Drama|Family,"Dancer, Texas Pop. 81",97
tt0314197,Imagining Argentina (2003),2003,6.1,1823,107 mins.,Drama|Romance|Thriller,Imagining Argentina,107
tt0435770,The Visitation (2006),2006,4.9,1822,103 mins.,Horror|Thriller,The Visitation,103
tt0082479,Antropophagus (1980),1980,5.3,1822,90 mins.,Horror,Antropophagus,90
tt0488798,Welcome (2007),2007,5.4,1821,00 mins.,Comedy|Crime|Drama,Welcome,0
tt0468704,Daisy (2006),2006,7.3,1821,110 mins.,Drama|Romance,Daisy,110
tt0120318,That Old Feeling (1997),1997,5.8,1820,105 mins.,Comedy|Romance,That Old Feeling,105
tt0152015,Pola X (1999),1999,5.8,1818,134 mins.,Drama|Romance,Pola X,134
tt0391728,Adam and Eve (2005),2005,4.6,1817,91 mins.,Comedy|Drama|Romance,Adam and Eve,91
tt1569364,Chernaya Molniya (2009),2009,5.9,1816,102 mins.,Action|Sci-Fi|Thriller,Chernaya Molniya,102
tt0065492,Brewster McCloud (1970),1970,6.8,1815,105 mins.,Comedy|Fantasy,Brewster McCloud,105
tt0070122,Godzilla vs. Megalon (1973),1973,3.6,1813,86 mins.,Sci-Fi,Godzilla vs. Megalon,86
tt0081400,Raise the Titanic (1980),1980,4.3,1813,115 mins.,Action|Drama|Thriller|Adventure,Raise the Titanic,115
tt0107613,Mr. Wonderful (1993),1993,5.8,1813,98 mins.,Comedy|Romance,Mr. Wonderful,98
tt0083133,Student Bodies (1981),1981,5.4,1812,86 mins.,Comedy|Horror|Mystery,Student Bodies,86
tt0069400,Trafic (1971),1971,7.1,1811,96 mins.,Comedy,Trafic,96
tt0081323,"Pepi, Luci, Bom and Other Girls Like Mom (1980)",1980,6.3,1830,82 mins.,Comedy,"Pepi, Luci, Bom and Other Girls Like Mom",82
tt0954981,Cass (2008),2008,6.4,1830,108 mins.,Biography|Crime|Drama,Cass,108
tt0072912,The Drowning Pool (1975),1975,6.4,1828,108 mins.,Thriller|Mystery,The Drowning Pool,108
tt1015474,Train (2008),2008,4.6,1828,94 mins.,Horror|Thriller,Train,94
tt0408961,Kids in America (2005),2005,5.6,1827,91 mins.,Drama|Comedy,Kids in America,91
tt0087968,Racing with the Moon (1984),1984,6.7,1827,108 mins.,Comedy|Drama|Romance,Racing with the Moon,108
tt0169145,Cabaret Balkan (1998),1998,7.6,1826,102 mins.,Drama,Cabaret Balkan,102
tt0061405,Billion Dollar Brain (1967),1967,6.0,1825,111 mins.,Adventure|Drama|Thriller,Billion Dollar Brain,111
tt0106868,A Far Off Place (1993),1993,6.4,1824,100 mins.,Adventure|Drama|Family|Romance,A Far Off Place,100
tt0120214,Danes Without a Clue (1997),1997,1.9,1824,79 mins.,Comedy,Danes Without a Clue,79
tt0085919,Max Dugan Returns (1983),1983,6.4,1822,98 mins.,Comedy|Drama,Max Dugan Returns,98
tt0106660,Dangerous Game (1993),1993,5.2,1822,00 mins.,Drama,Dangerous Game,0
tt0050815,Pal Joey (1957),1957,6.8,1821,111 mins.,Drama|Musical|Romance,Pal Joey,111
tt0086655,One Deadly Summer (1983),1983,7.4,1821,130 mins.,Drama|Mystery,One Deadly Summer,130
tt0158583,Deterrence (1999),1999,6.4,1820,104 mins.,Drama|Thriller,Deterrence,104
tt0080436,The Big Brawl (1980),1980,5.4,1819,95 mins.,Action|Comedy,The Big Brawl,95
tt0099292,The Comfort of Strangers (1990),1990,6.5,1817,107 mins.,Drama|Thriller,The Comfort of Strangers,107
tt0398842,The Celestine Prophecy (2006),2006,4.7,1817,99 mins.,Adventure|Drama,The Celestine Prophecy,99
tt0296696,Jopog manura (2001),2001,6.3,1815,107 mins.,Action|Romance|Comedy,Jopog manura,107
tt0072653,The Apple Dumpling Gang (1975),1975,5.9,1815,100 mins.,Family|Comedy|Western,The Apple Dumpling Gang,100
tt1241195,Aamir (2008),2008,7.5,1813,00 mins.,Drama|Thriller,Aamir,0
tt0101373,At Play in the Fields of the Lord (1991),1991,6.5,1813,189 mins.,Drama|Romance,At Play in the Fields of the Lord,189
tt0062395,The Trip (1967),1967,5.9,1812,85 mins.,Drama,The Trip,85
tt0116422,Glory Daze (1995),1995,5.5,1812,100 mins.,Comedy,Glory Daze,100
tt0076637,Rolling Thunder (1977),1977,6.9,1811,95 mins.,Action|Drama|Crime|Thriller,Rolling Thunder,95
tt0081248,Burial Ground: The Nights of Terror (1981),1981,5.1,1810,85 mins.,Horror,Burial Ground: The Nights of Terror,85
tt0826606,Police (2007),2007,6.3,1809,113 mins.,Action|Comedy|Crime|Drama,Police,113
tt0068805,The King of Marvin Gardens (1972),1972,6.4,1807,103 mins.,Crime|Drama,The King of Marvin Gardens,103
tt1572311,Tees Maar Khan (2010),2010,2.7,1807,135 mins.,Comedy|Crime|Drama,Tees Maar Khan,135
tt0250371,The Other Side of Heaven (2001),2001,6.3,1807,113 mins.,Adventure|Biography|Drama,The Other Side of Heaven,113
tt0238660,There's Only One Jimmy Grimble (2000),2000,6.5,1806,106 mins.,Comedy|Drama|Sport,There's Only One Jimmy Grimble,106
tt0105569,Tetsuo II: Body Hammer (1992),1992,6.2,1806,83 mins.,Sci-Fi|Drama|Horror,Tetsuo II: Body Hammer,83
tt0336264,Since Otar Left (2003),2003,7.4,1804,103 mins.,Drama,Since Otar Left,103
tt0489244,Night of the Living Dead 3D (2006),2006,3.4,1803,80 mins.,Horror,Night of the Living Dead 3D,80
tt0255321,Liam (2000),2000,6.9,1801,90 mins.,Drama,Liam,90
tt0168446,Aberdeen (2000),2000,7.2,1801,113 mins.,Drama,Aberdeen,113
tt0426462,Fifty Pills (2006),2006,4.9,1799,00 mins.,Comedy|Crime|Drama,Fifty Pills,0
tt1343703,Fortress of War (2010),2010,7.6,1798,138 mins.,Drama|Action|War|History,Fortress of War,138
tt0284655,WiseGirls (2002),2002,5.7,1796,96 mins.,Crime|Drama|Thriller,WiseGirls,96
tt0372122,Adam & Steve (2005),2005,5.7,1796,99 mins.,Comedy|Romance,Adam & Steve,99
tt0046828,Carmen Jones (1954),1954,6.9,1794,105 mins.,Drama|Musical|Romance,Carmen Jones,105
tt0067805,Sunday Bloody Sunday (1971),1971,7.1,1794,110 mins.,Drama,Sunday Bloody Sunday,110
tt0407121,Pooh's Heffalump Movie (2005),2005,6.2,1794,68 mins.,Animation|Family|Fantasy|Mystery,Pooh's Heffalump Movie,68
tt0489085,I-See-You.Com (2006),2006,5.7,1793,92 mins.,Comedy,I-See-You.Com,92
tt0059549,Operation Crossbow (1965),1965,6.6,1792,115 mins.,Action|Drama|War,Operation Crossbow,115
tt0215681,Crazy (2000),2000,6.7,1792,97 mins.,Drama,Crazy,97
tt0170544,Samurai Fiction (1998),1998,7.2,1791,111 mins.,Action|Adventure|Comedy,Samurai Fiction,111
tt0869152,They Wait (2007),2007,5.1,1791,99 mins.,Horror|Mystery|Thriller,They Wait,99
tt0367495,Love is God (2003),2003,8.1,1790,160 mins.,Adventure|Comedy|Drama,Love is God,160
tt0128239,Grey Owl (1999),1999,5.8,1789,118 mins.,Biography|Drama|Western,Grey Owl,118
tt0098019,Ji ji (1989),1989,6.9,1810,127 mins.,Action|Comedy|Crime|Drama,Ji ji,127
tt0045468,Abbott and Costello Go to Mars (1953),1953,5.9,1808,77 mins.,Comedy|Sci-Fi|Fantasy,Abbott and Costello Go to Mars,77
tt0066735,Four Flies on Grey Velvet (1971),1971,6.7,1807,104 mins.,Mystery|Thriller,Four Flies on Grey Velvet,104
tt0117797,Swallowtail Butterfly (1996),1996,7.4,1807,00 mins.,Crime|Drama,Swallowtail Butterfly,0
tt0241223,The Bank (2001),2001,6.6,1806,104 mins.,Thriller|Drama,The Bank,104
tt0060400,Fant\xf4mas contre Scotland Yard (1967),1967,6.6,1806,104 mins.,Adventure|Comedy|Crime|Fantasy,Fant\xf4mas contre Scotland Yard,104
tt1641638,Ip Man Zero (2010),2010,6.8,1805,100 mins.,Action,Ip Man Zero,100
tt0091814,Quicksilver (1986),1986,5.1,1803,105 mins.,Drama|Crime|Romance|Thriller,Quicksilver,105
tt0069095,All the Way Boys (1972),1972,6.3,1802,120 mins.,Action|Adventure|Comedy,All the Way Boys,120
tt0118113,Walking and Talking (1996),1996,6.6,1801,86 mins.,Drama|Comedy|Romance,Walking and Talking,86
tt0381111,Crusade in Jeans (2006),2006,6.1,1800,125 mins.,Adventure|Family|Fantasy|War,Crusade in Jeans,125
tt0080931,Nightmare City (1980),1980,5.4,1798,92 mins.,Horror,Nightmare City,92
tt0289229,Hukkle (2002),2002,7.0,1796,78 mins.,Crime|Mystery|Drama,Hukkle,78
tt0094315,The Whales of August (1987),1987,7.3,1796,90 mins.,Drama,The Whales of August,90
tt0086589,Suburbia (1983),1983,6.9,1795,94 mins.,Drama|Thriller,Suburbia,94
tt0991167,Ping Pong Playa (2007),2007,5.9,1794,00 mins.,Comedy|Family|Sport,Ping Pong Playa,0
tt0104812,Map of the Human Heart (1993),1993,7.0,1794,109 mins.,Adventure|Drama|Romance|War,Map of the Human Heart,109
tt1181927,The Bone Man (2009),2009,7.5,1793,117 mins.,Comedy|Crime|Thriller,The Bone Man,117
tt0981352,The Messenger (2008),2008,6.7,1792,109 mins.,Fantasy|Mystery,The Messenger,109
tt0120687,The Governess (1998),1998,6.0,1792,115 mins.,Drama|Romance,The Governess,115
tt0286162,Stolen Summer (2002),2002,6.4,1792,91 mins.,Drama,Stolen Summer,91
tt0486219,Children of Glory (2006),2006,7.2,1791,00 mins.,Drama|History|Romance|Sport|War,Children of Glory,0
tt1433540,A Town Called Panic (2009),2009,7.2,1791,75 mins.,Animation|Adventure|Comedy|Family|Fantasy,A Town Called Panic,75
tt0062886,The Devil's Brigade (1968),1968,6.6,1790,130 mins.,Action|Adventure|War,The Devil's Brigade,130
tt0456165,Salaam Namaste (2005),2005,6.1,1788,158 mins.,Comedy|Drama|Romance,Salaam Namaste,158
tt0095169,For Keeps? (1988),1988,5.1,1788,90 mins.,Drama|Romance|Comedy,For Keeps?,90
tt0107920,Raining Stones (1993),1993,7.5,1787,90 mins.,Drama|Comedy,Raining Stones,90
tt0088103,Sheena: Queen of the Jungle (1984),1984,4.3,1787,117 mins.,Action|Adventure,Sheena: Queen of the Jungle,117
tt0073113,The Hindenburg (1975),1975,6.0,1786,125 mins.,Drama|History|Thriller,The Hindenburg,125
tt0298491,The Invisible (2002),2002,6.6,1786,101 mins.,Drama|Fantasy|Thriller,The Invisible,101
tt0103176,Close to Eden (1991),1991,7.7,1785,119 mins.,Drama,Close to Eden,119
tt0053877,The Grass Is Greener (1960),1960,6.7,1785,104 mins.,Comedy|Drama|Romance,The Grass Is Greener,104
tt1268809,Night of the Demons (2009),2009,4.7,1784,93 mins.,Horror,Night of the Demons,93
tt1134674,ZMD: Zombies of Mass Destruction (2009),2009,5.1,1783,89 mins.,Comedy|Horror,ZMD: Zombies of Mass Destruction,89
tt0059358,King Rat (1965),1965,7.6,1782,134 mins.,War|Drama,King Rat,134
tt0860906,Evangelion: 2.0 You Can (Not) Advance (2009),2009,7.9,1782,00 mins.,Animation|Action|Drama|Sci-Fi,Evangelion: 2.0 You Can (Not) Advance,0
tt0048308,Lola Mont\xe8s (1955),1955,7.4,1781,116 mins.,Biography|Drama|Romance,Lola Mont\xe8s,116
tt1010271,The Poughkeepsie Tapes (2007),2007,6.5,1781,86 mins.,Crime|Horror|Thriller,The Poughkeepsie Tapes,86
tt0109731,Hell (1994),1994,7.0,1780,100 mins.,Crime|Drama,Hell,100
tt0220806,Tell Me Something (1999),1999,6.5,1779,118 mins.,Thriller|Horror|Crime|Mystery,Tell Me Something,118
tt0419073,Princess (2006),2006,6.8,1779,90 mins.,Animation|Action|Drama,Princess,90
tt0287471,Late Marriage (2001),2001,7.2,1777,102 mins.,Comedy|Drama|Romance,Late Marriage,102
tt0076704,Shock Waves (1977),1977,5.6,1777,85 mins.,Horror|Mystery|Sci-Fi,Shock Waves,85
tt0058100,First Men in the Moon (1964),1964,6.5,1777,103 mins.,Adventure|Sci-Fi,First Men in the Moon,103
tt0117676,Snowboard Academy (1996),1996,2.2,1776,88 mins.,Comedy|Sport,Snowboard Academy,88
tt0258827,Girls on Top (2001),2001,5.3,1776,90 mins.,Comedy,Girls on Top,90
tt0323642,Piglet's Big Movie (2003),2003,5.8,1775,75 mins.,Animation|Adventure|Family|Mystery,Piglet's Big Movie,75
tt0096193,Sunset (1988),1988,5.6,1773,102 mins.,Crime|Action|Comedy|Thriller|Western,Sunset,102
tt0079495,Luna (1979),1979,6.7,1773,142 mins.,Drama,Luna,142
tt0065542,The Cheyenne Social Club (1970),1970,6.7,1772,103 mins.,Comedy|Western,The Cheyenne Social Club,103
tt0269217,Tears of the Black Tiger (2000),2000,6.9,1788,110 mins.,Action|Comedy|Romance,Tears of the Black Tiger,110
tt0088224,Tank (1984),1984,5.2,1787,113 mins.,Action|Drama|Comedy,Tank,113
tt1003034,Perrier's Bounty (2009),2009,6.1,1787,88 mins.,Action|Comedy|Crime|Drama|Thriller,Perrier's Bounty,88
tt0278351,Out Live (2000),2000,6.2,1786,118 mins.,Drama|Action|Fantasy|Romance,Out Live,118
tt0075909,Damnation Alley (1977),1977,4.9,1786,91 mins.,Sci-Fi|Drama|Thriller,Damnation Alley,91
tt0107009,Ghost in the Machine (1993),1993,4.2,1785,95 mins.,Horror|Sci-Fi|Thriller,Ghost in the Machine,95
tt0441761,Free Zone (2005),2005,5.9,1785,90 mins.,Comedy|Drama,Free Zone,90
tt0120642,"A Cool, Dry Place (1998)",1998,6.2,1783,97 mins.,Drama,"A Cool, Dry Place",97
tt0159272,Beautiful People (1999),1999,6.3,1782,107 mins.,Comedy|Drama|War,Beautiful People,107
tt0103783,B\xe9b\xe9's Kids (1992),1992,5.0,1782,70 mins.,Animation|Comedy|Musical|Fantasy,B\xe9b\xe9's Kids,70
tt0061643,Fando and Lis (1968),1968,6.9,1781,93 mins.,Adventure|Fantasy,Fando and Lis,93
tt1074929,Adoration (2008),2008,6.2,1781,101 mins.,Drama,Adoration,101
tt0099818,I Hired a Contract Killer (1990),1990,7.2,1780,79 mins.,Drama|Comedy,I Hired a Contract Killer,79
tt0458455,Pope Joan (2009),2009,6.6,1780,149 mins.,Drama|History|Romance,Pope Joan,149
tt0116141,Dream for an Insomniac (1996),1996,5.9,1779,90 mins.,Romance|Comedy|Drama,Dream for an Insomniac,90
tt0446476,Storm (2005),2005,5.8,1778,110 mins.,Drama|Fantasy|Thriller,Storm,110
tt0305999,The Rage in Placid Lake (2003),2003,7.1,1777,89 mins.,Comedy,The Rage in Placid Lake,89
tt0089629,Moving Violations (1985),1985,5.0,1777,90 mins.,Comedy,Moving Violations,90
tt0116275,A Family Thing (1996),1996,6.7,1777,109 mins.,Comedy|Drama,A Family Thing,109
tt0448267,Zozo (2005),2005,6.7,1776,105 mins.,Drama,Zozo,105
tt0090130,Target (1985),1985,5.8,1775,117 mins.,Action|Thriller|Drama,Target,117
tt0085868,Losin' It (1983),1983,4.6,1774,100 mins.,Action|Comedy,Losin' It,100
tt0123987,Madeline (1998),1998,5.9,1773,88 mins.,Family|Comedy,Madeline,88
tt0466561,The Border Post (2006),2006,7.3,1772,94 mins.,Action|Comedy|Drama,The Border Post,94
tt0100107,Maniac Cop 2 (1990),1990,5.4,1772,90 mins.,Crime|Horror|Action|Thriller,Maniac Cop 2,90
tt0046511,Journey to Italy (1954),1954,7.5,1771,85 mins.,Drama,Journey to Italy,85
tt0066518,The Vampire Lovers (1970),1970,6.4,1771,91 mins.,Horror|Thriller,The Vampire Lovers,91
tt0893406,Loaded (2008),2008,4.5,1771,98 mins.,Action|Crime|Drama|Thriller,Loaded,98
tt0080503,House on the Edge of the Park (1980),1980,5.8,1769,91 mins.,Horror|Thriller,House on the Edge of the Park,91
tt0081186,Mother's Day (1980),1980,5.1,1768,90 mins.,Horror|Thriller,Mother's Day,90
tt0088002,My New Partner (1984),1984,7.2,1767,107 mins.,Comedy|Crime,My New Partner,107
tt0065067,The Witness (1969),1969,7.8,1767,105 mins.,Drama|Comedy,The Witness,105
tt0096203,Switching Channels (1988),1988,5.7,1765,105 mins.,Comedy|Crime,Switching Channels,105
tt0263728,Megiddo: The Omega Code 2 (2001),2001,3.9,1765,104 mins.,Thriller|Fantasy,Megiddo: The Omega Code 2,104
tt0111666,War of the Buttons (1994),1994,7.1,1765,94 mins.,Adventure|Drama|Family,War of the Buttons,94
tt0057171,"Yesterday, Today and Tomorrow (1963)",1963,7.2,1764,118 mins.,Comedy|Romance,"Yesterday, Today and Tomorrow",118
tt0066482,Trash (1970),1970,5.8,1762,110 mins.,Drama,Trash,110
tt0119746,The Myth of Fingerprints (1997),1997,5.8,1761,93 mins.,Drama|Comedy,The Myth of Fingerprints,93
tt0058382,Murder Ahoy (1964),1964,6.8,1760,93 mins.,Comedy|Crime|Drama|Mystery,Murder Ahoy,93
tt0341578,Hush Hush Baby (2004),2004,6.0,1760,89 mins.,Comedy|Drama,Hush Hush Baby,89
tt0376717,National Lampoon's Gold Diggers (2003),2003,2.8,1759,00 mins.,Comedy|Crime,National Lampoon's Gold Diggers,0
tt1261862,Icarus (2010),2010,5.1,1759,88 mins.,Action|Drama|Thriller,Icarus,88
tt0365190,Red Lights (2004),2004,6.8,1758,105 mins.,Crime|Drama|Mystery|Thriller,Red Lights,105
tt0080140,Wise Blood (1979),1979,7.2,1757,106 mins.,Comedy|Drama,Wise Blood,106
tt0065889,Investigation of a Citizen Above Suspicion (1970),1970,7.9,1756,112 mins.,Crime|Drama,Investigation of a Citizen Above Suspicion,112
tt0105789,The Waterdance (1992),1992,6.7,1756,106 mins.,Drama,The Waterdance,106
tt0100196,Mountains of the Moon (1990),1990,7.2,1755,136 mins.,Adventure|Drama|History|Mystery,Mountains of the Moon,136
tt0416331,Go for Zucker (2004),2004,6.9,1755,95 mins.,Comedy,Go for Zucker,95
tt0051983,Nazarin (1959),1959,8.0,1754,94 mins.,Drama,Nazarin,94
tt0385842,Wolf (2004),2004,7.0,1754,125 mins.,Thriller,Wolf,125
tt0107079,Sugar Hill (1993),1993,5.4,1771,123 mins.,Thriller|Drama,Sugar Hill,123
tt0492492,Sleeping Dogs Lie (2006),2006,5.9,1771,87 mins.,Comedy|Drama|Romance,Sleeping Dogs Lie,87
tt0097244,God of Gamblers (1989),1989,7.3,1770,126 mins.,Action|Comedy|Drama,God of Gamblers,126
tt0388213,Loverboy (2005),2005,5.4,1769,84 mins.,Drama|Romance,Loverboy,84
tt0061065,The Face of Another (1966),1966,8.0,1768,124 mins.,Drama|Sci-Fi,The Face of Another,124
tt0080040,Tourist Trap (1979),1979,5.9,1767,90 mins.,Horror|Mystery|Thriller,Tourist Trap,90
tt0057643,The Executioner (1963),1963,8.2,1766,87 mins.,Drama|Comedy,The Executioner,87
tt0298798,Cherish (2002),2002,6.5,1765,99 mins.,Comedy|Drama|Thriller|Mystery,Cherish,99
tt0099612,Frankenstein Unbound (1990),1990,5.2,1765,82 mins.,Drama|Horror|Sci-Fi,Frankenstein Unbound,82
tt0082431,Galaxy of Terror (1981),1981,4.9,1765,81 mins.,Action|Horror|Sci-Fi|Mystery,Galaxy of Terror,81
tt0462219,Camille (2008),2008,6.0,1763,94 mins.,Adventure|Comedy|Drama|Fantasy|Romance,Camille,94
tt1037850,Secret (2007),2007,7.5,1762,101 mins.,Drama|Fantasy|Music|Romance,Secret,101
tt0076843,The Turning Point (1977),1977,6.9,1761,119 mins.,Drama|Romance,The Turning Point,119
tt0429177,The Thing About My Folks (2005),2005,6.5,1760,96 mins.,Comedy|Drama,The Thing About My Folks,96
tt0401248,Beautiful Boxer (2004),2004,7.4,1759,118 mins.,Action|Drama,Beautiful Boxer,118
tt0051588,It Happened in Broad Daylight (1958),1958,8.0,1759,100 mins.,Crime|Thriller|Drama,It Happened in Broad Daylight,100
tt0381668,Tropical Malady (2004),2004,7.0,1758,118 mins.,Drama|Fantasy|Romance,Tropical Malady,118
tt0106342,The Bride with White Hair (1993),1993,6.9,1757,89 mins.,Fantasy|Adventure|Romance|Action,The Bride with White Hair,89
tt0077234,The Big Sleep (1978),1978,5.4,1757,99 mins.,Crime|Mystery|Romance|Thriller,The Big Sleep,99
tt0049875,Trapeze (1956),1956,6.7,1756,105 mins.,Drama,Trapeze,105
tt1361313,The Extra Man (2010),2010,5.9,1756,108 mins.,Comedy,The Extra Man,108
tt0094597,976-EVIL (1988),1988,4.3,1755,92 mins.,Horror,976-EVIL,92
tt0081159,Midnight Madness (1980),1980,6.1,1755,112 mins.,Family|Comedy,Midnight Madness,112
tt0167331,Cosy Dens (1999),1999,8.0,1754,115 mins.,Comedy|Drama,Cosy Dens,115
tt0496319,The Hottest State (2006),2006,6.1,1754,117 mins.,Drama|Music|Romance,The Hottest State,117
tt1561768,Essential Killing (2010),2010,6.4,1754,83 mins.,Thriller|War,Essential Killing,83
tt0469640,Bathory (2008),2008,6.0,1753,141 mins.,Drama|Fantasy|History,Bathory,141
tt0460732,Caffeine (2006),2006,5.7,1752,92 mins.,Comedy,Caffeine,92
tt0053183,Pork Chop Hill (1959),1959,7.2,1751,97 mins.,War|Drama|Action,Pork Chop Hill,97
tt0252052,An American Reunion (2003),2003,7.6,1750,00 mins.,Comedy|Drama|Romance,An American Reunion,0
tt0362129,Seeing Other People (2004),2004,5.9,1749,90 mins.,Comedy|Romance,Seeing Other People,90
tt0198837,Zero Tolerance (1999),1999,6.4,1749,108 mins.,Thriller|Action,Zero Tolerance,108
tt0112873,A Story About Love (1995),1995,1.7,1748,70 mins.,Romance,A Story About Love,70
tt0476991,Were the World Mine (2008),2008,6.9,1748,95 mins.,Adventure|Comedy|Fantasy|Musical|Romance,Were the World Mine,95
tt0360845,Notre musique (2004),2004,6.8,1747,80 mins.,Drama|History,Notre musique,80
tt0096378,Vibes (1988),1988,4.9,1747,99 mins.,Fantasy|Mystery|Adventure|Comedy,Vibes,99
tt0054790,The Day the Earth Caught Fire (1961),1961,7.1,1746,98 mins.,Drama|Sci-Fi|Romance,The Day the Earth Caught Fire,98
tt0444505,El protector (2005),2005,5.1,1746,91 mins.,Comedy|Crime,El protector,91
tt0047191,"The Long, Long Trailer (1953)",1953,6.7,1745,103 mins.,Comedy|Romance,"The Long, Long Trailer",103
tt0079221,Gol Maal (1979),1979,7.9,1744,144 mins.,Musical|Comedy|Family,Gol Maal,144
tt1405412,Hardwired (2009),2009,4.7,1744,94 mins.,Action|Sci-Fi,Hardwired,94
tt0080907,The Hunter (1980),1980,6.1,1743,117 mins.,Action|Biography|Thriller,The Hunter,117
tt0089591,Trinity: Good Guys and Bad Guys (1985),1985,5.8,1742,00 mins.,Action|Comedy|Crime,Trinity: Good Guys and Bad Guys,0
tt0164917,Spriggan (2001),2001,6.5,1741,90 mins.,Animation|Adventure|Sci-Fi|Thriller,Spriggan,90
tt1002966,Ca$h (2008),2008,5.8,1740,100 mins.,Comedy|Crime|Thriller,Ca$h,100
tt0371280,Crimson Gold (2003),2003,7.5,1739,00 mins.,Drama|Thriller,Crimson Gold,0
tt0099710,The Guardian (1990),1990,5.0,1738,92 mins.,Drama|Horror|Mystery|Thriller,The Guardian,92
tt0120401,The Ugly (1997),1997,6.3,1737,93 mins.,Drama|Horror|Thriller,The Ugly,93
tt0080756,Foxes (1980),1980,5.9,1736,106 mins.,Drama,Foxes,106
